Stimulus,Emg1,Emg2,Emg3,Emg4,Emg5,Emg6,Emg7,Emg8
0,-1,-2,0,2,1,2,0,-1
0,1,-2,-1,0,-2,-3,-1,0
0,-2,3,-1,-1,-1,3,1,1
0,0,2,4,1,0,-3,-2,-1
0,0,4,-9,-6,-11,-5,-4,-1
0,-3,-11,-1,2,6,3,0,-2
0,0,3,1,1,3,4,1,0
0,-2,-10,5,6,-3,-5,-2,-3
0,-2,-11,-8,-15,-2,-1,-1,-2
0,1,1,-5,-4,-3,-1,-2,0
0,-3,13,2,3,4,4,2,-2
0,2,15,-16,1,4,1,0,0
0,1,9,21,5,1,0,0,0
0,-1,-5,-5,3,-3,-6,-5,-1
0,2,8,4,1,-4,-5,-2,0
0,-1,-2,-1,-1,1,2,2,0
0,2,5,-10,-2,2,4,3,-1
0,0,5,2,6,5,0,-2,-2
0,0,-7,3,5,-3,-3,-3,-1
0,-3,-7,-6,-19,-13,-3,-3,-1
0,-1,-4,-8,-3,-2,-3,-2,2
0,-2,-2,7,0,0,1,-2,-2
0,-1,-9,-4,1,3,-3,-2,-2
0,-1,-1,8,2,-2,0,0,-1
0,-1,3,3,2,-4,0,-2,-1
0,0,-5,-11,-3,4,0,1,0
0,-1,-8,4,2,-3,0,0,-1
0,0,-3,3,-10,-4,-3,-3,-3
0,1,6,2,2,1,-1,-1,0
0,-4,6,21,6,1,2,0,-3
0,0,-1,2,-5,-6,-1,-2,1
0,0,3,13,6,1,2,1,-1
0,-2,-13,-19,-4,9,1,0,-2
0,-4,-2,4,-10,-10,-6,-2,-1
0,-7,-19,-12,-12,-12,-6,-4,-6
0,2,-5,-11,9,10,4,0,0
0,2,15,-8,-15,-6,-1,-3,0
0,1,4,4,1,-3,1,2,1
0,0,9,-1,4,6,3,1,0
0,-3,-13,8,0,-2,-4,-3,0
0,-3,4,-3,-1,-5,-3,-1,-2
0,4,-6,-12,-2,0,5,3,1
0,1,-4,3,2,3,2,0,2
0,-1,0,-4,-1,-6,-3,-5,-2
0,1,4,15,7,0,-1,-1,-1
0,1,6,-5,-4,-4,-4,-1,0
0,-2,-33,-18,-2,-1,-4,-1,0
0,-11,-17,-6,-2,-5,-3,-3,-6
0,-2,-16,-6,4,-1,-2,0,0
0,-2,5,-2,-1,6,4,3,0
0,3,18,16,0,1,-2,-1,0
0,2,-2,-4,1,2,0,-1,2
0,-4,-10,-38,-16,-15,-7,-3,-3
0,-2,7,14,5,-1,-1,-3,-2
0,1,19,0,-6,0,0,-1,-1
0,2,7,2,-12,-5,-2,-3,1
0,0,11,13,5,1,1,1,-2
0,0,-11,-22,-3,3,3,0,1
0,-4,-2,-6,0,6,4,0,-3
0,2,3,9,-1,-5,-2,1,0
0,0,-6,1,1,3,-1,-1,-2
0,0,-5,-8,-6,-6,0,-1,-1
0,3,10,13,2,-7,-6,-3,-1
0,-1,4,-11,1,1,4,4,1
0,-1,-11,7,9,13,0,0,1
0,3,19,13,-1,-8,-4,-3,-1
0,-4,-33,-29,-8,-7,-3,-2,0
0,0,-7,-11,2,5,1,1,2
0,-1,9,11,1,-4,2,0,-1
0,-1,2,6,-1,-1,-3,-4,-2
0,0,4,-18,-1,3,1,1,-2
0,-4,-14,7,0,0,3,2,-1
0,1,-19,3,25,13,3,2,3
0,-4,-11,-10,-11,-5,-3,-2,-4
0,2,18,9,3,-2,-1,-3,2
0,-2,8,7,-5,-8,-5,-3,-4
0,2,1,-8,-7,1,4,2,1
0,-1,-13,12,4,5,2,0,1
0,0,0,17,11,1,-1,1,-2
0,4,5,13,10,8,3,1,3
0,-2,1,-3,-9,-10,-2,-1,0
0,-1,-11,-7,-9,-3,-4,-1,-1
0,1,12,-23,-7,-6,-1,-1,0
0,-2,-16,12,3,1,-1,-2,-1
0,-3,0,-1,-7,-3,-1,-3,-3
0,0,4,-12,3,4,0,3,-1
0,-2,-36,9,2,0,4,1,2
0,-1,4,-15,-4,1,0,-1,-1
0,0,9,9,6,2,-1,-2,-1
0,-5,-20,-4,6,-4,-2,-1,-1
0,2,13,12,-3,2,-1,1,0
0,-1,-11,-39,-15,-6,-2,0,-2
0,-4,-6,10,-4,-4,-4,-3,-3
0,1,6,-1,-2,-10,-3,-1,1
0,-1,11,6,9,9,4,2,-2
0,1,-7,-1,4,7,3,1,1
0,0,9,-2,-3,-4,-4,-3,-1
0,2,3,-3,-8,-2,-6,-2,-1
0,0,0,-2,-5,-9,-3,-2,0
0,1,5,5,2,2,0,1,0
0,-2,-5,-1,5,4,1,0,0
0,0,5,4,1,0,-1,1,0
0,-2,-14,-10,-3,1,0,-1,-2
0,-2,17,11,1,-5,-2,-1,0
0,0,13,-2,-8,-2,-1,0,0
0,-3,-11,-11,3,3,1,-2,-1
0,-1,-1,-1,0,2,-3,-2,-3
0,0,1,-11,-17,-7,-3,-2,-2
0,1,-7,6,4,-2,-2,1,1
0,1,8,6,-5,-1,-2,0,-2
0,-4,-3,-10,-1,1,2,-1,-3
0,3,-6,5,6,-2,-3,-3,1
0,-2,-6,-20,-8,-6,-4,-1,0
0,1,3,14,27,15,9,4,2
0,-2,-25,-59,-37,-5,-1,1,2
0,2,16,21,6,-2,-2,1,-1
0,-4,-6,-10,-12,-6,-3,-3,-3
0,4,21,29,13,4,0,1,3
0,0,5,2,6,4,1,1,1
0,1,15,2,-2,-7,-2,-1,-1
0,2,-5,-2,0,5,3,2,1
0,-8,-37,-14,-6,1,0,-3,-4
0,1,11,21,5,-2,-4,-1,-1
0,-3,2,1,-4,1,-2,-2,-2
0,0,3,7,4,-8,-4,-2,-3
0,-1,-1,-21,-7,3,3,2,-1
0,-3,-4,8,4,-2,-1,-4,-5
0,-2,-6,2,6,3,-1,0,-1
0,1,0,-3,2,5,2,3,2
0,-1,-2,-1,-7,-6,-1,-2,1
0,-6,-43,-23,-19,-7,-3,0,0
0,2,29,7,-2,-4,-2,-3,-4
0,-2,-14,11,4,4,3,1,0
0,-3,-1,-32,-18,-14,-6,-2,-4
0,4,15,3,12,8,2,1,2
0,0,-9,1,0,3,0,1,1
0,-2,10,-10,-6,-1,0,-2,-2
0,2,-5,-4,0,-5,-4,-3,0
0,-2,14,22,13,1,-1,0,-1
0,0,-7,-17,-16,0,1,0,1
0,0,-4,-7,4,5,0,-2,0
0,0,6,8,4,1,2,3,-2
0,-2,6,-1,0,-2,0,-1,0
0,-3,-9,-2,5,1,2,0,-1
0,0,2,5,4,0,0,0,-1
0,-3,5,3,-10,-7,-4,-3,-1
0,3,19,13,4,-2,-6,-3,-1
0,-6,-20,-16,-2,-3,4,1,-5
0,-3,3,-3,-6,-1,-2,-1,-2
0,0,0,-11,-1,5,-1,-1,-2
0,-1,6,8,-1,-5,0,-6,0
0,-2,-12,8,5,-4,-4,-2,-1
0,0,-3,-9,-1,-4,-2,-3,0
0,-3,-4,-3,-8,-4,-1,-2,-4
0,2,10,10,3,2,-1,-1,-1
0,-2,-5,3,0,-3,-4,-3,-2
0,1,-6,5,5,2,1,0,-1
0,3,8,7,3,-1,-1,0,3
0,-4,-13,-5,-5,-1,-2,1,-2
0,2,25,3,5,-1,-1,-3,-1
0,1,10,15,4,5,4,5,0
0,-2,5,11,7,9,5,1,0
0,1,0,5,7,-1,1,0,-1
0,0,0,-2,-4,-1,-6,-3,0
0,-4,-18,-14,-10,-9,2,0,-2
0,-1,-3,0,-1,-4,-6,-5,0
0,-7,-17,-9,-7,-1,0,1,-3
0,-2,0,6,2,5,7,4,0
0,5,38,31,15,1,-1,2,2
0,-1,-7,7,-10,-5,-3,-4,-3
0,-1,-7,-19,-6,-3,-1,0,-1
0,0,-4,1,-3,-2,-4,-4,-3
0,-3,-2,5,2,6,3,2,-1
0,0,8,-14,0,-5,0,0,-1
0,-1,3,4,-1,3,-2,0,0
0,-3,3,17,7,-1,-2,0,-2
0,-3,-16,-47,-22,-10,-6,-3,-2
0,-1,-6,-4,1,-3,-4,-2,-2
0,-1,-4,2,-1,1,3,1,0
0,1,-8,-7,-4,2,2,-1,1
0,1,0,-1,9,7,0,0,0
0,-1,-1,0,2,-1,3,1,0
0,3,5,11,4,-3,-6,-2,0
0,-1,1,-2,-4,-1,5,0,0
0,0,-2,1,1,-3,-3,-3,0
0,0,-5,0,3,8,4,3,1
0,0,6,7,5,2,1,-1,1
0,-2,-4,-6,-3,-5,-2,-2,1
0,1,1,10,-6,-2,-2,-3,-2
0,-2,2,20,9,0,-1,0,-2
0,1,10,15,11,5,2,1,1
0,-1,-12,-20,-10,-6,-5,-2,-3
0,-2,-1,2,-5,0,-1,-2,0
0,-2,12,9,3,1,3,1,-1
0,0,-31,-10,-4,3,3,2,1
0,0,2,-1,5,2,0,0,1
0,-3,-9,0,3,1,-2,-2,-2
0,-1,-9,-20,-13,-5,-6,-5,1
0,-1,6,-6,-8,-8,-3,-2,-3
0,0,3,-1,6,5,3,0,0
0,0,6,5,4,-4,-4,-3,-2
0,-2,-5,-14,-6,1,3,3,2
0,0,12,4,-5,-3,0,-1,-4
0,-1,-7,-3,-1,-3,-4,-1,0
0,-1,4,4,0,0,-2,0,-2
0,0,0,-1,-1,-3,-2,-1,-1
0,2,3,-3,2,1,2,0,1
0,-1,2,10,1,3,1,1,0
0,-5,-14,-2,-11,-12,-8,-6,-1
0,-1,-12,-9,-4,0,-2,-1,-2
0,-1,-1,-11,4,5,5,1,-2
0,2,4,6,2,2,-2,1,0
0,1,3,2,-1,1,0,1,0
0,0,-4,0,5,-3,-3,0,1
0,0,3,17,-7,-4,-5,-2,0
0,-3,2,-5,2,6,0,0,-3
0,0,-10,-27,-5,3,6,4,1
0,-3,-3,0,-1,-1,-3,-5,-4
0,-3,-11,-12,-1,-5,-3,-1,0
0,2,-6,1,-3,-2,-2,-1,1
0,-1,1,-17,-6,-1,1,-1,-2
0,-1,11,13,2,-5,-1,1,-1
0,0,0,-19,-5,3,2,0,0
0,-2,1,-3,-1,4,0,-2,-1
0,0,2,21,10,4,0,1,0
0,0,4,6,-2,-3,-1,-1,-1
0,0,3,4,2,-1,-3,-2,-2
0,1,6,-6,-2,-4,-2,-1,-1
0,1,6,6,0,1,1,2,0
0,-1,-1,5,4,5,3,2,0
0,0,17,18,-3,-6,-6,-5,-2
0,-3,-14,-6,-3,-3,-1,-1,-2
0,0,-2,2,2,2,-2,-2,0
0,-1,-4,-17,-9,-4,1,-1,-2
0,-1,3,-5,5,0,2,0,0
0,-3,4,4,6,-1,0,-2,-2
0,1,9,5,-15,-5,-1,-1,3
0,-1,4,1,-2,6,-1,-2,-1
0,2,-12,-1,0,0,-1,1,0
0,1,1,-3,-7,-5,-1,-2,1
0,0,-7,5,8,4,-1,0,0
0,0,-1,-11,-11,-7,-3,-2,0
0,-2,-7,5,-2,-2,0,-2,-2
0,-4,-12,1,2,-5,-1,1,-3
0,-2,-1,-1,3,3,2,0,-3
0,1,1,-2,-2,0,-1,0,2
0,0,2,12,6,-3,-4,0,0
0,0,5,-13,-13,-2,0,2,-1
0,0,-9,-16,1,-4,-2,-1,1
0,-2,-3,5,0,4,3,-1,-2
0,-3,-4,-10,-6,-3,-6,-5,-1
0,-1,3,-1,2,1,-1,-2,-3
0,1,-5,-3,-2,0,6,5,-1
0,-2,1,3,1,1,-3,0,0
0,-1,-1,-1,6,2,3,2,-2
0,-1,-5,-5,-5,-3,-4,-1,1
0,0,-7,-18,-14,-9,-6,-4,-3
0,-4,-3,29,11,-2,-2,-1,-2
0,-3,10,-37,-10,-1,0,1,0
0,4,8,27,14,8,3,3,2
0,0,10,7,4,4,3,-1,-3
0,-3,-40,-15,-1,3,3,2,1
0,1,0,-7,-1,1,-2,0,1
0,1,9,2,-1,-9,-2,0,2
0,-2,0,2,-2,0,-4,-3,-2
0,2,9,3,7,8,3,-1,1
0,0,-1,13,6,2,4,2,-1
0,-2,-13,-22,-6,-3,-1,-1,0
0,-4,-11,-1,-8,-10,-6,-3,-2
0,-2,3,0,-1,-5,-5,-3,-2
0,1,6,8,-1,1,1,-1,1
0,0,-3,-3,-2,0,3,-1,0
0,-2,0,-3,3,-1,1,0,0
0,2,8,-3,-2,-1,-4,-1,1
0,-2,2,12,2,0,1,1,-2
0,-3,-12,-12,-4,1,-1,-1,-5
0,0,5,16,9,0,0,-1,-1
0,1,10,15,-2,0,1,0,0
0,-2,3,-20,-12,-8,-5,-3,-1
0,-5,-29,-13,2,1,0,2,-2
0,-4,-10,-17,-8,0,-1,-1,-1
0,0,21,-9,-8,-4,1,-1,-2
0,6,2,17,16,16,3,3,2
0,2,22,33,6,1,-2,-2,1
0,-5,-19,-50,-14,-7,-4,-2,-3
0,0,-8,-5,3,-3,-1,0,1
0,-4,-5,-1,-17,-10,-4,-1,-2
0,-1,10,-5,-3,3,0,0,-1
0,1,4,17,3,-3,0,-1,-1
0,-2,1,-2,-1,-1,0,0,-2
0,1,-2,0,9,8,5,3,0
0,0,-3,-3,-1,-3,0,1,0
0,1,8,11,-1,-2,-7,-1,3
0,-1,-9,-11,-3,0,5,-2,-1
0,-1,10,21,2,-5,-2,-1,0
0,0,1,2,2,5,2,-1,-2
0,-3,-6,-16,1,2,2,1,-4
0,1,1,7,3,-4,-3,-2,-2
0,-2,-7,26,6,3,-1,1,0
0,-1,20,-10,1,-2,-2,0,1
0,3,-10,-21,-8,1,2,1,1
0,-4,-13,-9,-9,-6,-4,-2,-2
0,-4,-9,-24,-6,-7,-4,-5,-3
0,0,11,20,3,2,1,0,0
0,0,4,18,17,9,5,1,1
0,-2,2,9,2,5,6,5,0
0,-3,-13,-18,-6,-7,-4,-4,-4
0,-1,-8,6,-2,-4,-5,-4,-2
0,1,16,5,-1,0,-2,-3,1
0,0,-1,2,2,3,0,3,0
0,-1,-1,0,-3,-1,-1,1,-2
0,-1,-5,-3,-2,-5,-1,-3,-1
0,-3,-5,10,-1,-3,-5,-2,-3
0,1,3,-5,2,4,-8,-9,-2
0,-1,-1,-4,0,0,8,4,-1
0,1,-1,-11,-2,1,1,0,-1
0,0,11,14,-4,-6,-3,-1,0
0,-3,-1,-8,-2,1,1,4,0
0,1,7,17,6,4,-1,-2,0
0,0,-9,-50,-22,-5,-6,-5,-1
0,-3,-4,7,3,-2,2,1,-1
0,0,11,20,6,-3,1,0,0
0,1,-10,-10,-2,-2,-3,-3,2
0,-2,-5,-7,-12,-1,2,2,-3
0,-1,-5,-13,2,4,0,-1,1
0,2,4,-20,-12,-9,-6,-2,-2
0,-2,-2,16,12,0,1,-1,-1
0,1,1,7,-2,-8,-8,-5,0
0,-5,-21,-10,-4,0,3,0,-3
0,1,4,15,5,7,3,2,1
0,-1,2,-13,-2,2,0,1,2
0,-1,-5,3,3,-5,-3,-3,-1
0,0,6,14,-3,-4,-3,-1,0
0,2,-12,-8,2,2,1,1,0
0,0,16,10,-4,0,-2,-1,-3
0,-1,-2,-4,0,-2,3,1,3
0,1,3,6,0,0,-1,1,1
0,-3,-13,-19,-4,-1,-3,-1,-3
0,1,-5,-24,-3,7,3,2,0
0,-1,-3,16,3,2,0,0,-2
0,-2,3,5,-2,-11,-4,-5,-1
0,0,9,30,6,7,5,3,1
0,-1,-7,-32,-17,-14,-3,-2,-2
0,-2,-2,-4,5,0,-2,-1,0
0,1,-2,0,5,6,-1,-1,0
0,0,6,-1,-3,0,0,-1,1
0,-2,5,11,-1,-3,-4,-4,-2
0,0,2,5,0,-1,1,1,0
0,-3,-21,-20,-2,-1,1,1,0
0,-1,1,-2,-1,-7,-4,-4,-2
0,-1,-9,-7,-5,2,0,0,-3
0,2,8,-12,-2,2,1,2,0
0,-2,5,10,-3,0,-1,-1,-2
0,0,-8,-3,2,-1,0,1,1
0,0,3,18,9,-5,-4,-2,1
0,-4,-17,-5,-3,0,-1,-1,-2
0,0,13,-18,-9,-4,1,-3,-3
0,-3,-14,4,2,-1,-5,-4,-2
0,-1,-5,-7,3,2,0,-1,0
0,0,0,11,1,3,1,-1,-1
0,2,11,10,2,0,0,1,3
0,1,4,1,2,-3,-3,-1,-2
0,0,3,2,-3,-3,-1,-1,-2
0,-1,-7,5,6,1,-2,-2,-3
0,1,7,11,-3,-5,-3,1,0
0,4,12,6,4,1,4,4,2
0,-1,-9,6,6,11,5,3,0
0,1,3,-36,-8,0,0,1,2
0,-2,0,18,12,2,-3,-2,-3
0,-3,-1,2,-7,-2,-2,-1,-1
0,1,-1,6,-7,-10,-3,-2,1
0,-1,-4,8,2,2,1,-2,-1
0,1,3,12,8,2,-1,-1,-2
0,3,5,-14,-7,-3,-1,0,2
0,1,6,5,4,3,2,0,1
0,0,7,5,-4,-1,0,2,-1
0,-2,-3,-5,-2,-1,-1,-2,0
0,-3,-19,-5,0,-2,-2,-3,-4
0,0,-2,-15,-8,-6,-4,-1,-1
0,-1,8,9,7,-1,1,1,0
0,1,-2,-5,-3,3,1,-1,-2
0,-1,-2,-12,-7,-3,0,0,0
0,1,9,32,15,5,-2,0,0
0,-5,-5,-7,-5,-1,1,0,-4
0,-1,-6,-22,-12,-1,-2,-1,0
0,-2,-3,-13,-1,-2,-1,-3,-1
0,0,2,12,3,-1,-4,-3,-1
0,3,27,32,7,-1,1,-3,1
0,0,-8,-11,-9,-1,3,3,0
0,0,9,12,9,4,2,1,-1
0,-8,-17,-19,-7,-3,-5,-4,-4
0,2,2,-11,2,2,1,-2,1
0,0,2,13,-1,-8,-5,-2,0
0,-1,4,-7,-9,-2,1,0,-1
0,-2,2,11,4,2,1,0,1
0,-4,-9,-4,-5,-4,-4,-2,-2
0,3,12,7,4,4,5,3,4
0,-1,-6,4,8,3,2,1,-1
0,-1,-7,-24,-17,-8,-4,0,-2
0,1,2,11,1,-3,0,0,1
0,-5,-16,4,4,0,-2,-1,-6
0,2,14,3,0,1,-8,-3,0
0,0,-5,-6,5,2,8,1,0
0,-4,-18,-28,-11,-3,-3,-2,-3
0,0,13,18,0,0,-1,-1,0
0,-3,-10,-17,-7,-7,-3,-3,-2
0,1,3,5,2,5,0,0,-1
0,-1,-3,6,0,-6,-5,-4,-1
0,-2,-2,-31,-13,-7,-1,-3,-3
0,-1,-4,4,-1,4,1,-2,-2
0,0,0,-3,-3,0,1,-3,3
0,0,-2,12,12,3,3,3,-1
0,0,15,-8,-5,-3,-4,-1,-2
0,-1,7,4,-5,-1,3,2,1
0,2,-5,-9,-3,-8,-5,-2,1
0,-4,-3,7,9,-2,-4,-2,-4
0,-2,-21,-18,-8,4,-4,2,0
0,0,2,-1,-4,-5,6,-2,0
0,-1,5,-4,-5,-4,-4,-3,-3
0,2,1,-3,2,3,1,0,-1
0,0,-8,1,2,-2,3,1,0
0,0,-8,-2,-2,-1,-4,-2,0
0,-2,-6,-3,5,5,2,4,0
0,1,0,-9,-12,-4,-2,0,0
0,3,10,12,9,4,0,-1,1
0,-3,-17,-10,-3,-4,-2,-3,-3
0,-1,-2,-5,1,-2,1,-1,2
0,-2,-2,-5,-3,-3,-4,-2,0
0,-7,-19,6,3,0,-2,-4,-1
0,1,7,3,2,4,4,2,1
0,-4,-7,-17,-8,-7,-7,-4,-3
0,1,11,-19,-17,4,7,5,0
0,-2,-14,-15,-3,-5,-4,-3,-1
0,0,-1,18,9,1,-5,-1,-1
0,-6,-19,-14,-4,-5,0,0,-3
0,4,6,7,6,7,3,2,3
0,-2,-2,4,4,-5,-2,-3,-3
0,4,18,-1,-4,-1,-3,0,2
0,4,10,15,4,1,0,0,-1
0,-4,-18,-7,3,1,1,1,0
0,1,2,-1,-1,0,-2,-2,0
0,-1,-2,0,2,-2,0,0,-1
0,-3,0,-10,-11,-8,-3,-6,-3
0,-2,-8,-3,1,1,-4,-5,-1
0,2,4,0,3,3,1,3,0
0,-1,0,2,-5,-9,-4,-2,-2
0,-2,-3,1,0,3,0,0,-4
0,1,-2,7,2,-2,0,-1,2
0,2,10,1,4,6,6,4,2
0,-2,-13,-15,-3,-1,-1,-1,2
0,1,5,3,-4,0,-2,1,1
0,-3,7,14,-8,-10,-4,-4,-4
0,-4,-15,9,-8,-8,-5,-4,-3
0,-2,-7,-7,5,9,5,4,0
0,0,-3,-3,8,3,3,0,2
0,-5,-12,-16,0,-2,-3,-5,-5
0,2,4,-14,-1,8,4,4,1
0,-2,3,12,0,-6,-2,-3,-3
0,1,11,9,0,0,1,1,1
0,-3,-7,6,9,0,-6,-2,-1
0,1,10,6,1,-1,5,1,1
0,-3,-10,-15,-5,-1,-2,-1,-1
0,3,16,12,4,-2,-5,-2,0
0,-2,-3,-3,-5,-3,2,0,0
0,-1,-1,0,4,1,-1,-3,1
0,-1,3,-2,-1,6,2,3,1
0,-1,-13,-2,-4,-3,0,0,-1
0,5,9,8,-2,-1,0,0,1
0,-3,-8,1,-4,-4,-5,-5,-2
0,-4,-8,-3,-4,-7,-3,-3,-2
0,3,-6,9,14,12,4,2,1
0,4,27,19,5,10,4,5,2
0,-3,-7,-39,-10,-4,-3,-1,-2
0,1,-7,3,-3,-1,0,1,-1
0,-3,-4,6,-12,-13,-8,-6,-3
0,1,2,0,4,1,3,0,2
0,0,-11,5,1,-2,-3,-2,1
0,2,25,15,1,2,1,3,-2
0,-3,-13,-32,-9,0,0,-2,0
0,-1,1,7,-1,1,-2,1,0
0,2,13,14,1,-1,-1,2,1
0,1,-9,-17,-2,-2,0,-1,0
0,-2,7,19,7,4,0,2,-2
0,-3,-7,-15,-11,-10,-3,-4,-3
0,3,37,26,3,2,1,1,-2
0,-1,0,-3,2,1,1,1,0
0,0,3,-7,-3,-3,-1,1,-2
0,1,-2,1,1,-1,-1,3,3
0,-3,0,-9,-5,-4,-3,-4,-1
0,-2,-4,-4,9,-1,-2,-1,1
0,0,12,3,-8,-5,-3,-2,-2
0,-2,-6,3,3,-2,-1,0,1
0,-2,-46,-40,-2,6,3,0,-1
0,-8,-19,-29,-17,-7,-6,-6,-4
0,0,-5,-2,5,1,-1,0,-1
0,-4,-9,-15,-2,-2,-4,-3,-2
0,1,5,4,8,4,2,0,2
0,-1,-4,11,4,7,-5,-4,-2
0,3,2,-8,-4,-5,4,4,2
0,-2,1,-3,-5,-2,-1,1,-1
0,-1,6,16,6,0,-5,-5,-1
0,1,5,11,5,3,2,0,-1
0,-2,5,2,-6,-5,-2,0,1
0,5,7,4,9,4,2,-2,1
0,-4,-16,-18,-8,-6,0,3,-1
0,3,13,15,4,1,1,-1,1
0,-2,-14,-13,-5,0,0,0,-4
0,-5,-9,-2,-2,-1,-4,-6,-3
0,-4,-10,-6,-8,-5,-7,-3,-3
0,12,33,21,0,3,5,1,3
0,-3,3,-2,-4,0,1,-4,-5
0,1,-8,-13,-7,-2,-2,0,0
0,-2,17,9,1,-4,-3,-3,-3
0,-2,-12,-7,-1,-1,0,1,2
0,0,0,32,18,11,6,3,1
0,1,6,-13,-8,0,2,0,0
0,1,14,11,3,2,1,0,1
0,-2,-7,-6,-6,-7,-6,-4,-1
0,-2,-10,-34,-5,-7,-6,-4,-3
0,-2,18,27,8,1,1,1,-2
0,-1,-5,11,10,8,2,4,0
0,-3,-7,5,-4,1,-1,-2,-1
0,-6,-21,-21,0,-2,-3,-3,0
0,1,-3,-2,-5,-7,-2,-4,-3
0,-2,-10,-15,-4,4,5,-1,-5
0,3,16,20,9,-1,-2,-1,4
0,4,17,-3,-6,-2,-3,2,5
0,-3,-8,11,5,-2,-5,-4,-4
0,-4,-34,-16,-17,-8,-1,-2,-2
0,-3,4,-7,6,6,4,0,-4
0,-1,-13,10,-5,-5,-2,-3,-3
0,-4,-23,-29,-6,4,0,3,-1
0,3,45,9,-2,-6,-3,-2,-3
0,1,8,18,4,-3,-2,3,1
0,-2,-3,-2,-1,1,-6,-5,-1
0,4,6,9,7,6,8,6,3
0,-1,4,22,8,-1,-2,1,5
0,-4,-23,-59,-21,-4,-3,-3,-2
0,2,23,16,4,0,1,0,1
0,0,10,10,0,-5,-3,-3,0
0,4,11,30,-2,-2,2,0,-1
0,-7,-21,-38,-16,-5,-2,-2,-2
0,-6,-12,7,4,4,-5,-4,-8
0,2,-7,-4,-6,-6,0,2,8
0,-5,-13,-27,-3,-6,-4,0,-3
0,3,1,4,3,3,4,0,-7
0,-2,10,7,-3,1,0,-2,1
0,2,9,10,1,2,-1,-3,-6
0,6,15,18,2,-3,-2,0,3
0,-2,2,-1,-11,-5,-1,0,1
0,1,11,-14,0,-2,-2,-1,2
0,0,-3,-6,-3,2,-1,1,0
0,-2,14,9,6,10,4,-1,-1
0,-4,1,6,-1,-6,-5,-3,-2
0,1,9,-9,-5,-1,3,2,3
0,-6,-17,-11,-7,-6,-2,-1,-3
0,0,-17,-21,-5,1,-3,-1,-1
0,-4,0,8,-1,-9,-5,-5,-5
0,0,-5,-3,6,2,-2,-3,0
0,-1,1,-5,-8,-5,-2,0,-3
0,-3,-16,-21,-3,2,3,0,-1
0,1,-4,-13,-9,-3,0,0,0
0,0,2,23,8,1,3,6,0
0,0,9,24,17,11,4,0,-3
0,2,-5,-12,-4,-3,0,1,4
0,2,20,10,-1,-4,-6,-3,0
0,-4,-28,-5,-6,-1,1,-1,-2
0,-4,-11,-13,1,-3,-5,-3,-5
0,-1,6,4,4,1,0,0,4
0,0,-7,2,8,5,-3,-3,0
0,-3,-5,2,-11,-9,7,5,-2
0,2,8,26,2,-2,-2,-4,-1
0,0,5,5,-7,-2,0,1,-2
0,-2,21,-10,-5,-3,-4,-3,-3
0,2,-10,-18,-2,0,-3,-3,0
0,-3,-9,-6,-4,-4,-3,-2,-2
0,-1,-12,-12,-7,2,3,2,-1
0,2,11,20,4,0,4,5,5
0,4,5,-2,-6,-2,-2,-1,2
2,0,10,-1,-1,2,1,2,0
2,-3,-11,-4,6,4,-1,0,-2
2,-2,-21,-1,-2,-2,-3,-1,-3
2,1,9,16,13,3,-1,-3,-3
2,0,-4,-12,-7,-5,-4,-4,0
2,1,4,13,1,-6,2,-1,3
2,-3,2,-14,1,7,1,2,-2
2,-3,-2,-8,-9,-1,3,2,-3
2,-2,-4,-28,-6,-1,-5,-1,-4
2,-1,-8,-14,-13,-6,-6,-3,4
2,-3,-13,-3,3,-6,-3,-2,1
2,0,-9,2,0,1,2,1,1
2,3,5,18,22,16,6,6,2
2,-6,-30,-39,-2,-5,-4,-1,-5
2,4,4,-12,2,-4,-3,0,2
2,-3,-2,-3,-6,0,-1,1,-1
2,-1,-17,5,-3,1,3,0,2
2,5,8,13,7,6,1,2,1
2,-1,0,6,6,2,4,1,-1
2,0,3,-4,0,-2,-2,-6,-1
2,-1,1,-9,-12,-10,-4,-5,-1
2,2,12,20,5,7,-1,1,0
2,-1,-9,15,5,-2,3,0,0
2,-2,1,-7,-7,-4,-6,-1,-1
2,-1,2,3,2,5,5,2,1
2,0,2,9,7,0,-2,-3,-4
2,-4,2,15,-4,0,-2,-6,-4
2,5,0,-6,7,5,3,4,1
2,-3,4,11,4,-6,-2,-1,-1
2,1,-2,4,-3,-6,-3,-1,-2
2,0,8,6,-5,-3,0,-1,1
2,-5,-5,10,5,-3,-6,-7,-3
2,7,9,20,9,6,3,1,2
2,-6,8,-17,-4,-3,-1,-4,-6
2,-4,-24,1,-5,-3,-4,-3,-1
2,6,35,10,0,-5,-4,-2,1
2,4,-15,-9,1,3,3,2,1
2,-2,14,-1,1,2,-2,1,-1
2,-1,8,2,2,3,1,3,0
2,-2,-13,-6,-4,-3,-1,0,-1
2,-1,6,-2,-7,-7,-7,-4,-2
2,-1,-10,3,-5,-1,0,1,1
2,0,-4,-17,-2,3,1,3,-2
2,-1,-7,-3,3,4,2,-1,-2
2,-3,-4,-15,-7,-5,-5,-4,-3
2,1,20,21,-1,-8,-3,-5,-1
2,-1,-1,9,4,4,2,1,-1
2,2,4,-5,1,0,3,4,0
2,-5,-7,2,-10,-6,-8,-4,-3
2,1,7,21,6,-2,9,2,0
2,2,-9,-14,0,3,-1,0,3
